,affluence,morality,status
1900,-0.09267029166221619,0.17688632011413574,-0.11173871159553528
1901,0.007560791447758675,-0.025700364261865616,-0.008051812648773193
1902,0.02652868628501892,0.05608997866511345,-0.03301762789487839
1903,-0.1316789984703064,0.005714919418096542,0.0009562969207763672
1904,-0.021821726113557816,0.12792479991912842,-0.07684119790792465
1905,-0.0993432104587555,0.19848717749118805,-0.07250367850065231
1906,-0.08144359290599823,0.12701669335365295,-0.02143147960305214
1907,-0.06890929490327835,0.0808950811624527,-0.08629840612411499
1908,0.05025574192404747,0.01862773299217224,-0.014959987252950668
1909,-0.11372342705726624,-0.0060126944445073605,-0.12501275539398193
1910,0.023504629731178284,-0.034193746745586395,0.0016201063990592957
1911,-0.1763366013765335,0.07007960975170135,-0.1767517328262329
1912,-0.03707520663738251,0.11078653484582901,0.0015189722180366516
1913,-0.11438809335231781,0.12724819779396057,0.055089253932237625
1914,0.09374433010816574,0.11508913338184357,-0.008767660707235336
1915,-0.023901034146547318,0.09804636985063553,-0.07273001223802567
1916,-0.09206520020961761,0.03362773358821869,-0.09322839230298996
1917,-0.035881202667951584,0.017616577446460724,-0.10420670360326767
1918,0.02909335494041443,0.12261901795864105,-0.00871296413242817
1919,-0.06596284359693527,0.01040293276309967,-0.09209562838077545
1920,-0.014063958078622818,0.07749862223863602,-0.043194547295570374
1921,0.010503482073545456,0.08421000838279724,-0.018085334450006485
1922,-0.017898164689540863,0.07388227432966232,0.006469773128628731
1923,-0.1255323588848114,0.07579294592142105,-0.03555840998888016
1924,-0.0511007085442543,0.003748055547475815,-0.07062769681215286
1925,0.04199552908539772,0.12845157086849213,0.011188190430402756
1926,0.0022135628387331963,0.007636485621333122,-0.04276870936155319
1927,-0.06280434876680374,0.03622593730688095,-0.06374537199735641
1928,-0.141764834523201,0.08852110803127289,-0.01566975750029087
1929,-0.029108798131346703,0.10334780067205429,-0.05146612226963043
1930,-0.1004868894815445,0.11926005035638809,-0.10204785317182541
1931,0.06162619590759277,0.1463027447462082,0.01749766245484352
1932,0.042040858417749405,0.1538809984922409,0.01967475563287735
1933,-0.019197411835193634,0.10852574557065964,0.0016975346952676773
1934,0.022516725584864616,0.04811166226863861,-0.009299490600824356
1935,-0.0608770027756691,0.1018679291009903,-0.08575120568275452
1936,0.0387541688978672,0.1520986557006836,-0.1276669204235077
1937,-0.014735450968146324,0.08044582605361938,0.010547243990004063
1938,-0.07808169722557068,0.009786434471607208,-0.03990968316793442
1939,-0.08718644082546234,0.07899395376443863,0.01881907507777214
1940,-0.03325466066598892,0.10646040737628937,-0.04271410405635834
1941,-0.0036355662159621716,0.09906493127346039,-0.09470055997371674
1942,0.03439956530928612,0.03716692328453064,-0.04160536825656891
1943,-0.04122776538133621,0.12285435199737549,0.024548213928937912
1944,-0.13461831212043762,0.14664505422115326,0.025679584592580795
1945,-0.030719298869371414,0.06067192554473877,-0.1335265040397644
1946,-0.04938214644789696,0.14932221174240112,-0.03695632517337799
1947,-0.0693933367729187,0.21553105115890503,0.14305473864078522
1948,-0.08300945162773132,0.1631127893924713,-0.14736056327819824
1949,0.06177162751555443,0.2360973358154297,-0.04555234685540199
1950,-0.06288915872573853,0.07259571552276611,-0.0862342119216919
1951,0.00032160989940166473,0.1459149569272995,-0.10737182199954987
1952,-0.021564848721027374,0.11134683340787888,-0.004034541547298431
1953,0.016352275386452675,0.11131816357374191,-0.08510521054267883
1954,-0.07296928763389587,0.11199425160884857,-0.010793812572956085
1955,-0.04558569937944412,0.03489338606595993,0.03389842435717583
1956,0.020922966301441193,0.08200971782207489,-0.02501772530376911
1957,-0.11779065430164337,0.12179593741893768,-0.06908705830574036
1958,-0.060750048607587814,0.11008959263563156,0.04076758027076721
1959,-0.050030454993247986,0.11140762269496918,-0.029562316834926605
1960,0.0912468209862709,0.10381409525871277,-0.03582800179719925
1961,0.05741145461797714,0.044786613434553146,-0.0735609233379364
1962,0.07616826146841049,0.055396027863025665,-0.008181184530258179
1963,-0.062160179018974304,0.040101345628499985,-0.10827872157096863
1964,-0.11233552545309067,0.13926450908184052,0.055124662816524506
1965,-0.038457728922367096,0.12230591475963593,-0.02548721432685852
1966,-0.09029117226600647,0.0829572007060051,-0.06245284900069237
1967,-0.13458192348480225,0.07720494270324707,0.02631746605038643
1968,-0.07515626400709152,0.07921876758337021,-0.11169068515300751
1969,-0.03704943507909775,0.11966294795274734,-0.02051190473139286
1970,-0.14874674379825592,0.09994563460350037,-0.03719235584139824
1971,-0.0016742236912250519,0.1046934574842453,-0.011911380104720592
1972,-0.029272491112351418,0.04106847196817398,-0.09078359603881836
1973,-0.05487770587205887,0.03159733861684799,-0.024815678596496582
1974,0.027553949505090714,0.0760408341884613,0.005919977091252804
1975,0.18075186014175415,0.09980376064777374,-0.028618741780519485
1976,-0.08975061774253845,0.08855582773685455,-0.031293049454689026
1977,-0.016805075109004974,-0.017719700932502747,-0.009618207812309265
1978,0.06912171095609665,0.07963364571332932,-0.0645006000995636
1979,-0.02044466882944107,0.09409113228321075,0.013911737129092216
1980,0.0005772002041339874,0.02447323128581047,0.019845321774482727
1981,-0.026170358061790466,0.024871913716197014,0.01604370027780533
1982,-0.06286422908306122,0.07543803751468658,-0.012644721195101738
1983,-0.015124086290597916,0.04860105365514755,0.005997750908136368
1984,-0.026211466640233994,0.007870914414525032,0.022572504356503487
1985,-0.10080583393573761,0.06924717128276825,-0.08046256005764008
1986,0.05060397833585739,0.014157876372337341,0.020933972671628
1987,-0.042000800371170044,0.0757790058851242,-0.05418248474597931
1988,-0.09663574397563934,-0.034491363912820816,-0.026165761053562164
1989,-0.027000667527318,0.07602532207965851,-0.047301530838012695
1990,0.0029472578316926956,0.032983869314193726,-0.044096939265728
1991,-0.041283003985881805,0.04376981407403946,-0.12080404162406921
1992,-0.09080248326063156,-0.06401724368333817,-0.009997155517339706
1993,0.10998210310935974,-0.0028756186366081238,-0.09884936362504959
1994,-0.0011022724211215973,-0.08709948509931564,-0.02826317958533764
1995,-0.008591003715991974,-0.04278936609625816,-0.042693402618169785
1996,0.023451484739780426,-0.03927740454673767,-0.04280542582273483
1997,-0.010792406275868416,-0.15416237711906433,-0.10752180218696594
1998,-0.04447615146636963,-0.06132839620113373,0.016906939446926117
1999,-0.049590352922677994,0.0446590855717659,-0.02993173524737358
2000,-0.08493731170892715,-0.028144173324108124,0.022988056764006615
2001,-0.057304635643959045,0.020177925005555153,-0.10059013962745667
2002,-0.03679977357387543,0.0050491816364228725,-0.010877087712287903
2003,-0.006549488753080368,-0.03314755856990814,-0.010747277177870274
2004,-0.03883488476276398,-0.056649770587682724,-0.05443994700908661
2005,-0.08864939957857132,-0.09869011491537094,-0.04310643672943115
2006,-0.08580690622329712,-0.04138538986444473,-0.07381389290094376
2007,-0.012129299342632294,-0.0008405167609453201,0.0281076580286026
2008,-0.02565060183405876,-0.038355983793735504,0.01581772416830063
2009,-0.0653553232550621,0.05013270676136017,0.0012739971280097961
